Sensor 1,Sensor 2,Sensor 3,Steering Angle
1.5462,1.1587,1.6095,-22
1.5224,1.1421,1.5916,-22
1.4785,1.1127,1.5576,-22
1.9919,1.0898,1.5274,0
1.9919,1.0898,1.5274,0
1.9484,1.066,1.4975,0
1.8964,1.0372,1.465,0
1.8682,1.3296,1.4479,0
1.8405,1.3047,1.4315,0
1.8105,1.278,1.4141,0
1.7447,1.2198,1.3776,0
1.6769,1.1607,1.9408,-22
1.6454,1.1336,1.9191,-22
1.5888,1.0914,1.2857,0
1.5651,1.0747,1.2677,0
1.5651,1.0747,1.2677,0
1.4731,1.0045,1.7754,-22
1.4426,0.9822,1.7531,-22
1.9945,0.9552,1.704,0
1.9945,0.9552,1.704,0
1.9112,1.3205,1.6368,0
1.9112,1.3205,1.6368,0
1.8177,1.2373,1.5696,0
1.8177,1.2373,1.5696,0
1.7542,1.1818,1.5257,0
1.6937,1.1298,1.4853,0
1.6631,1.1039,1.4654,0
1.5992,1.0507,1.4252,0
1.5698,1.0268,1.4073,0
1.5698,1.0268,1.4073,0
1.5074,0.9771,1.3709,0
1.4483,0.9317,1.3383,0
2.0179,0.8886,1.8309,0
1.9543,0.847,1.7855,0
1.9543,0.847,1.7855,0
1.859,0.7906,1.7198,0
1.859,0.7906,1.7198,0
1.797,1.1842,1.6787,0
1.7664,1.1562,1.6588,0
1.7045,1.1002,1.6198,0
1.6413,1.0438,1.5815,0
1.6101,1.0163,1.5632,0
1.5443,0.9591,1.5261,0
1.5132,0.9325,1.5093,0
1.4831,0.9072,1.4935,-22
1.4214,0.8562,1.9815,-22
1.3948,0.8375,1.9558,-22
1.9944,0.8072,1.404,0
1.9509,0.7868,1.3686,0
1.9509,0.7868,1.3686,0
1.8961,0.7555,1.3391,0
1.8662,1.2309,1.7945,0
1.8046,1.1751,1.7464,0
1.7438,1.1207,1.6999,0
1.713,1.0936,1.6768,0
1.6831,1.0674,1.6545,0
1.6526,1.041,1.6321,0
1.5938,0.9909,1.5897,0
1.5938,0.9909,1.5897,0
2.1598,0.9136,1.5245,0
2.127,0.8889,1.5036,0
2.0597,0.84,1.4621,0
2.0597,0.84,1.4621,0
1.9614,0.7742,1.4054,0
1.9614,0.7742,1.4054,0
1.8676,0.7193,1.8432,0
1.8676,0.7193,1.8432,0
1.807,1.1703,1.8101,-22
1.7418,1.1115,2.2636,-22
1.7418,1.1115,2.2636,-22
1.9169,1.0529,1.7137,0
1.8932,1.0383,1.6939,0
1.8654,1.0178,1.6785,0
1.8059,0.975,1.6468,0
1.7741,0.953,2.1054,-22
1.7126,0.9122,2.0705,-22
1.6613,0.8902,2.0266,-22
1.6381,1.4277,1.5406,0
1.9333,1.4132,1.5217,0
1.8837,1.3802,1.4876,0
1.8546,1.3591,1.4724,0
1.795,1.3167,1.8909,-22
1.7632,1.2947,1.872,-22
1.7369,1.2812,1.8495,-22
1.6888,1.2607,1.8039,-22
2.033,1.3876,1.3482,0
1.9907,1.3625,1.3098,0
1.9907,1.3625,1.3098,0
1.9109,1.3036,1.6836,0
1.8787,1.2806,1.6624,0
1.8182,1.2385,1.6238,0
1.7815,1.2139,1.6012,0
1.7516,1.1943,1.5831,0
1.722,1.1753,1.5656,0
1.6627,1.1389,1.5317,0
1.5982,1.2784,2.5985,-22
1.5679,1.2523,2.5803,-22
1.681,1.2096,2.5411,-22
1.6506,1.1924,2.5169,-22
1.5982,1.1674,1.3854,0
1.5731,1.1576,1.3645,0
1.5461,1.1412,1.3506,0
1.4895,1.1079,2.3959,-22
1.428,1.0742,2.3582,-22
1.4002,1.2961,2.3349,-22
1.4002,1.2961,2.3349,-22
1.3225,1.2516,1.9125,-22
1.2996,1.2409,1.8906,-22
1.7199,1.2253,1.1526,0
1.6972,1.2381,1.1302,0
1.6742,1.2163,1.118,0
1.6244,1.1696,1.779,-22
1.599,1.1458,1.7641,-22
1.5488,1.1004,1.7288,-22
1.9763,1.0646,1.6886,0
2.3673,1.0487,1.668,0
2.3423,1.0294,1.6534,0
2.2857,0.9865,1.6213,0
2.258,0.966,1.6061,0
2.1985,0.9233,1.5746,0
2.1666,0.9013,1.5584,0
2.1353,0.8802,1.8052,0
2.0723,0.8398,1.7621,0
2.0095,0.8026,1.7203,0
2.0095,0.8026,1.7203,0
1.9481,1.1318,1.6809,0
1.8867,1.0839,1.6428,0
1.8565,1.0607,1.6246,0
1.8224,1.0351,1.6045,0
1.761,0.9904,1.5695,0
1.7294,0.9681,1.5521,0
1.665,0.9244,1.5183,0
1.6022,0.8843,1.7466,-22
1.6022,0.8843,1.7466,-22
1.5141,1.209,1.6718,-22
1.5141,1.209,1.6718,-22
1.4619,1.1785,1.3875,0
1.9087,1.1557,1.3446,0
2.3767,1.1383,1.3293,0
2.3502,1.1224,1.521,0
2.295,1.3094,1.4779,0
2.2662,1.2818,1.4558,0
2.9558,1.2263,1.4121,0
2.9245,1.1984,1.3904,0
2.8602,1.1417,1.3471,0
2.8258,1.1117,1.3246,0
2.7616,1.0565,1.2842,0
2.729,1.029,1.2645,0
2.6988,1.0037,1.2468,0
2.6376,0.9535,1.2123,0
2.6066,0.9286,1.1957,0
2.5441,0.8798,1.8041,0
2.514,0.857,1.7845,0
2.4831,0.834,1.7646,0
2.4222,0.7906,1.7265,0
2.3587,0.748,1.6882,0
2.3288,0.7292,1.6708,0
2.2652,0.6918,1.6349,0
2.2652,0.6918,1.6349,0
2.1739,1.0385,1.5866,0
2.14,1.013,1.7582,0
2.1095,0.9906,1.7363,0
2.0468,0.946,1.6922,0
2.0141,0.9237,1.6697,0
1.9526,0.8837,1.6284,0
1.9526,0.8837,1.6284,0
1.8572,0.8275,1.5672,0
1.8572,0.8275,1.5672,0
1.7601,1.1624,1.5087,0
1.7601,1.1624,1.5087,0
1.6676,1.0961,1.4571,0
1.6676,1.0961,1.4571,0
1.6048,1.0537,1.6173,-22
1.5745,1.034,1.5945,-22
1.5118,1.0029,1.5447,-22
1.4815,2.0844,1.5186,0
1.4203,2.0621,1.4648,0
1.3629,2.0305,1.4213,0
1.3323,2.4266,1.3984,0
1.3022,2.4075,1.3763,0
1.2398,2.3686,1.3314,0
1.209,2.3497,1.3099,0
1.1778,2.3308,1.2884,0
1.1114,2.2916,1.2441,0
1.1114,2.2916,1.2441,0
1.0179,3.3414,1.1855,0
0.9855,3.3217,1.1664,0
0.9569,3.3043,1.15,0
0.8978,3.2689,6.1974,0
1.2444,3.2344,0.8394,22
1.2444,3.2344,0.8394,22
1.1545,3.1745,0.7618,22
1.1545,3.1745,0.7618,22
1.0974,3.132,0.7162,22
1.0723,2.7437,0.6969,22
1.045,2.0204,0.6764,22
1.4443,1.9918,0.6446,22
1.3983,1.9643,0.6164,22
1.3537,1.9376,0.9174,22
1.3329,1.9252,0.8986,22
1.7033,1.9122,0.8798,22
1.6596,1.8871,0.8439,22
1.6185,1.8634,0.8115,22
1.6185,1.8634,0.8115,22
1.5784,1.84,0.7813,22
1.5599,1.8292,0.7679,22
1.5385,1.8162,0.7531,22
1.5036,1.5733,0.7302,22
1.5036,1.5733,0.7302,22
1.4557,1.5539,1.0912,22
1.4557,1.5539,1.0912,22
3.1142,1.5341,1.0591,0
3.1029,1.5279,1.0504,0
3.0661,1.5048,1.0282,0
3.0146,1.4722,1.0008,0
2.9867,1.455,1.2948,0
2.9589,1.4383,1.2697,0
2.9004,1.4043,1.2173,0
2.8701,1.3874,1.1904,0
2.8345,1.504,1.1592,0
2.7748,1.4569,1.1075,0
2.7092,1.4065,1.0519,0
2.676,1.3815,1.0243,0
2.6162,1.3376,0.9757,0
2.5854,1.3155,0.9512,0
2.5552,1.2943,0.9277,0
2.4919,1.2511,0.88,0
2.4627,1.2318,0.8588,0
2.4627,1.2318,0.8588,0
2.3694,1.1735,0.7951,0
2.3105,1.1394,0.7587,0
2.2815,1.7268,0.742,0
2.2229,1.6827,1.1448,0
2.1932,1.6608,1.1233,0
2.2302,1.6168,1.0809,0
2.2302,1.6168,1.0809,0
2.1372,1.5565,1.0244,0
2.1372,1.5565,1.0244,0
2.0375,1.4956,0.9701,0
2.0375,1.4956,0.9701,0
2.0028,1.4754,1.3848,0
1.9392,1.4398,1.3437,0
1.8757,1.54,1.3045,0
1.8441,1.516,1.2858,0
1.7795,1.4679,1.249,0
1.7489,1.4456,1.2324,0
1.7489,1.4456,1.2324,0
1.6525,1.3773,2.288,-22
1.5906,1.3354,2.2545,-22
1.5619,1.3217,2.2325,-22
1.5312,1.3093,2.2074,-22
1.482,1.4797,2.1631,-22
1.437,1.4547,2.1168,0
1.437,1.4547,2.1168,0
1.4176,1.4454,1.0161,22
1.3666,1.4099,2.0599,0
1.3105,1.3688,2.0282,0
1.2842,1.3511,2.0117,0
1.2267,1.3133,1.9766,0
1.1954,1.2934,1.9578,0
1.5623,1.1378,1.9242,-22
1.5298,1.1074,1.9069,-22
1.5023,1.0833,1.8851,-22
1.4509,1.0403,1.8396,-22
1.4281,1.0223,1.8171,-22
1.8322,0.9907,1.7694,0
1.8322,0.9907,1.7694,0
2.1282,0.951,1.7083,0
2.0743,0.9156,1.6751,0
2.0743,0.9156,1.6751,0
1.9834,0.8602,1.6217,0
1.9834,0.8602,1.6217,0
1.9195,0.8251,1.5862,0
1.857,1.1049,1.5532,0
1.857,1.1049,1.5532,0
1.7548,1.0263,2.1907,-22
1.7548,1.0263,2.1907,-22
1.6889,0.983,2.1489,-22
1.6605,0.9689,2.1261,-22
1.6068,0.9473,2.0791,-22
1.5816,1.2995,1.3825,0
1.5315,1.2711,1.3361,0
1.5065,1.2532,1.3224,0
1.4519,1.2149,1.9508,-22
1.4245,1.1964,1.9331,-22
1.8716,1.1761,1.9135,-22
1.8154,1.1548,1.8678,-22
1.7592,1.3029,1.8181,-22
1.7342,1.2841,1.7948,-22
1.6848,1.249,1.7465,-22
1.6848,1.249,1.7465,-22
1.6597,1.2321,1.1064,0
2.1824,1.2035,1.0668,0
2.1286,1.1728,1.6252,0
2.1034,1.1567,1.6068,0
2.0749,1.139,1.5861,0
2.0162,1.1038,1.5443,0
1.9552,1.0696,1.5021,0
1.9247,1.381,1.4816,0
1.8586,1.3222,1.4382,0
1.8586,1.3222,1.4382,0
1.7656,1.241,1.3805,0
1.7656,1.241,1.3805,0
1.7298,1.2102,1.3594,0
1.6624,1.1532,1.3216,0
1.5968,1.0989,1.8705,-22
1.5682,1.0757,1.8501,-22
1.5101,1.0327,1.8021,-22
1.4841,1.0161,1.7761,-22
2.0299,0.9853,1.7189,0
2.0299,0.9853,1.7189,0
1.9487,1.3581,1.651,0
1.8913,1.3068,1.6079,0
1.8913,1.3068,1.6079,0
1.83,1.2527,1.5629,0
1.83,1.2527,1.5629,0
1.7683,1.1991,1.5188,0
1.707,1.1467,1.4765,0
1.6447,1.0948,1.435,0
1.6156,1.0709,1.4161,0
1.5549,1.0222,1.3781,0
2.1236,0.9744,1.3415,0
2.092,0.952,1.3245,0
2.0286,0.9088,1.8205,0
2.0286,0.9088,1.8205,0
1.9654,0.8683,1.7743,0
1.935,0.8499,1.7524,0
1.8702,0.8133,1.7067,0
1.8343,1.224,1.682,0
1.7711,1.1666,1.6394,0
1.7378,1.1368,1.6176,0
1.6765,1.0823,1.5785,0
1.6765,1.0823,1.5785,0
1.5828,1.0008,1.5217,0
1.5828,1.0008,1.5217,0
1.4919,0.9243,1.4705,0
1.4919,0.9243,1.4705,0
1.4007,0.851,1.9187,-22
1.3684,0.826,2.3987,-22
1.3421,0.8092,1.8815,-22
1.4948,0.7805,1.84,-22
1.4664,0.7687,1.8195,-22
1.4385,1.2452,1.3108,0
1.3825,1.2006,1.2724,0
1.3319,1.1604,1.2414,0
1.2806,1.119,1.6926,-22
1.2532,1.0972,1.6768,-22
1.2298,1.0814,1.6576,-22
1.4839,1.053,1.6202,-22
1.4586,1.0399,1.6013,-22
1.4351,1.0284,1.5837,-22
1.386,1.1032,1.5466,-22
1.3369,1.0638,1.0591,0
1.3115,1.044,1.0432,0
1.2878,1.0249,1.4734,-22
1.2371,0.985,1.4398,-22
1.5597,0.956,1.3997,0
1.5597,0.956,1.3997,0
1.5111,0.9277,1.3643,0
1.4597,0.897,1.3317,0
1.4328,0.8816,1.3151,0
1.3764,1.0295,1.2816,0
1.3456,1.0026,1.264,0
1.3154,0.9764,1.2473,0
1.2526,0.9229,1.6407,-22
1.1902,0.871,1.5999,-22
1.162,0.8508,1.5756,-22
1.1359,0.8327,1.5528,-22
1.4891,0.7998,1.5086,-22
1.4621,0.7851,1.4872,-22
1.4371,0.7723,1.4677,-22
1.3894,0.9982,1.0546,0
1.7868,0.9599,1.0302,0
1.7616,0.9399,1.3766,0
1.7365,0.9205,1.3583,0
1.6828,0.8799,1.3198,0
1.6547,0.8593,1.3001,0
1.5985,0.8196,1.2618,0
1.5373,0.7789,1.2217,0
1.5075,0.7602,1.2029,0
1.477,0.742,1.1842,0
1.4169,1.0025,1.1489,0
1.387,0.976,1.1322,0
1.3221,0.9194,1.7969,-22
1.2919,0.8935,1.7803,-22
1.7126,0.8716,1.7575,-22
1.6551,0.8331,1.7152,-22
1.9789,0.8038,1.68,0
1.9789,0.8038,1.68,0
1.8973,1.1031,1.6305,0
1.8973,1.1031,1.6305,0
1.8368,1.0559,1.5967,0
1.8059,1.0322,1.58,0
1.7431,0.9856,1.5475,0
1.6771,0.9386,2.1941,-22
1.6452,0.9167,2.1764,-22
1.587,0.8875,2.1327,-22
1.587,0.8875,2.1327,-22
1.5325,1.2294,1.4269,0
1.4864,1.198,1.3964,0
1.4604,1.1797,1.3822,0
1.4299,1.1586,2.017,-22
1.3742,1.1212,1.9802,-22
1.3742,1.1212,1.9802,-22
1.7948,1.3051,1.9152,-22
1.7705,1.2851,1.2683,0
1.7264,1.2499,1.2382,0
1.7264,1.2499,1.2382,0
1.6456,1.1826,1.8007,-22
1.6456,1.1826,1.8007,-22
1.5708,1.1272,1.7381,-22
1.5708,1.1272,1.7381,-22
2.0922,1.0897,1.678,0
2.0922,1.0897,1.678,0
2.0472,1.0654,1.6399,0
2.0234,1.0515,1.622,0
1.9719,1.4026,1.5838,0
1.9157,1.3524,1.5431,0
1.8875,1.3274,1.5231,0
1.8274,1.2747,1.4814,0
1.8274,1.2747,1.4814,0
1.732,1.1926,1.4181,0
1.732,1.1926,1.4181,0
1.668,1.1389,1.3779,0
1.6385,1.1146,1.36,0
1.6055,1.0877,1.3405,0
1.5431,1.0381,1.3055,0
1.5431,1.0381,1.3055,0
1.4512,0.9681,1.8031,-22
1.4512,0.9681,1.8031,-22
1.9769,0.9117,1.7345,0
1.9251,1.3227,1.6857,0
1.9251,1.3227,1.6857,0
1.8387,1.2452,1.6218,0
1.8387,1.2452,1.6218,0
1.7758,1.1897,1.5766,0
1.7758,1.1897,1.5766,0
1.6844,1.1108,1.5136,0
1.625,1.0607,1.4743,0
1.625,1.0607,1.4743,0
1.5367,0.9888,1.4188,0
1.5367,0.9888,1.4188,0
3.024,0.9179,1.3654,0
3.024,0.9179,1.3654,0
2.9579,0.8716,1.85,0
2.9281,0.8517,1.8278,0
2.8646,0.8115,1.7812,0
2.8041,0.7765,1.7379,0
2.7735,1.2083,1.7163,0
2.7105,1.1501,1.6731,0
2.7105,1.1501,1.6731,0
2.6172,1.0651,1.6117,0
2.6172,1.0651,1.6117,0
2.5532,1.0081,1.5717,0
2.523,0.9816,1.5534,0
2.4635,0.9301,1.5185,0
2.4003,0.8771,1.4835,0
2.3712,0.8533,1.4681,0
2.3412,0.8292,1.9637,0
2.2814,0.7827,1.9191,0
2.2525,0.761,1.8979,0
2.1898,0.7163,1.8527,0
2.1898,0.7163,1.8527,0
2.1021,0.6599,1.7915,0
2.3698,0.642,1.7704,0
2.3389,1.0926,1.751,0
2.2778,1.0534,1.7136,0
2.2477,1.0349,1.6957,0
2.2123,1.014,1.6751,0
2.1512,0.9798,1.6409,0
2.1184,1.4298,1.6232,0
2.0561,1.3911,1.6114,0
1.9917,1.3531,1.5633,0
1.9598,1.3351,1.54,0
1.9297,1.3186,1.5182,0
1.8959,1.7671,1.4943,0
1.8351,1.73,1.4521,0
1.7718,1.693,1.4098,0
1.742,1.6762,1.3905,0
1.6803,2.1085,1.3518,22
1.6803,2.1085,1.3518,22
1.924,2.0401,1.3715,22
1.8978,1.56,1.3556,0
1.8743,1.5393,1.3425,0
1.8508,1.5169,1.3307,0
1.7954,1.4851,1.2931,0
1.7354,1.8918,1.2541,22
1.705,1.8721,1.235,22
1.705,1.8721,1.235,22
2.0289,1.8226,1.2151,0
1.9807,1.3511,1.3327,0
1.9304,1.3124,1.3009,0
1.9027,1.7092,1.2814,0
1.873,1.6881,1.2608,0
1.8122,1.6459,1.2202,0
1.7521,1.6054,1.1819,0
1.7221,1.5858,1.1637,0
1.6921,1.5665,1.146,0
2.0333,1.5301,1.1133,0
2.0029,1.5127,1.2811,0
1.9388,1.8857,1.2305,0
1.9388,1.8857,1.2305,0
1.8466,1.8246,1.1602,0
1.8125,1.8027,1.1351,0
1.7817,1.7833,1.1129,22
1.7198,1.7454,1.0696,22
1.6932,1.7218,1.0562,22
2.8166,1.6712,1.0361,0
2.7884,1.6475,1.2633,0
2.7608,1.6237,1.2494,0
2.7029,1.5859,1.2066,0
2.637,1.5445,1.1598,0
2.6056,1.5254,1.1382,0
2.5423,1.4881,1.0961,0
2.5118,1.4708,1.0765,0
2.5118,1.4708,1.0765,0
2.4156,1.7817,1.0188,0
2.3838,1.76,1.0011,0
2.3188,1.7166,1.2237,0
2.2508,1.6727,1.1698,0
2.2508,1.6727,1.1698,0
2.1858,1.6325,1.1199,0
2.1561,1.6146,1.0976,0
2.0958,1.5796,1.0536,0
2.0958,1.5796,1.0536,0
2.0006,1.6334,0.9881,0
1.9696,1.6069,0.9679,0
1.908,1.5549,0.9297,0
1.908,1.5549,0.9297,0
1.8132,1.4763,0.8767,0
1.8132,1.4763,0.8767,0
1.7227,1.4034,1.481,0
1.7227,1.4034,1.481,0
1.63,1.3312,1.4224,0
1.63,1.3312,1.4224,0
1.5391,1.2632,1.3689,0
1.5391,1.2632,1.3689,0
1.4493,1.1994,1.9762,-22
1.4493,1.1994,1.9762,-22
1.8751,1.1635,1.9319,-22
1.8483,1.1522,1.9107,-22
1.795,1.3238,1.2324,0
1.7728,1.3057,1.2176,0
1.7728,1.3057,1.2176,0
1.6718,1.2223,1.7755,-22
1.6414,1.1975,1.7548,-22
1.6173,1.1803,1.7328,-22
1.5917,1.1628,1.7089,-22
2.1264,1.1369,1.6697,0
2.1264,1.1369,1.6697,0
2.0603,1.1011,1.6132,0
2.0098,1.0719,1.5759,0
1.9839,1.0576,1.5569,0
1.9839,1.0576,1.5569,0
1.8998,1.3488,1.4972,0
1.8362,1.293,1.4537,0
1.8362,1.293,1.4537,0
1.7736,1.2389,1.4125,0
1.7427,1.2125,1.3928,0
1.6793,1.1592,1.3538,0
1.619,1.1096,1.3186,0
1.5898,1.0861,1.3023,0
1.5285,1.0377,1.8362,-22
1.4967,1.0133,1.8126,-22
2.0818,0.997,1.7869,0
2.0305,0.9712,1.1969,0
1.9692,0.9353,1.6921,0
1.9397,0.9191,1.6702,0
1.9094,1.3156,1.6478,0
1.8485,1.261,1.6038,0
1.7874,1.2069,1.5609,0
1.7874,1.2069,1.5609,0
1.7266,1.154,1.5196,0
1.6959,1.1276,1.4992,0
1.6364,1.0773,1.4609,0
1.5756,1.027,1.4234,0
1.5459,1.0029,1.4057,0
1.4844,0.9543,1.3706,0
1.4844,0.9543,1.3706,0
2.0214,0.8838,1.8432,0
2.0214,0.8838,1.8432,0
1.9262,0.822,1.7758,0
1.9262,0.822,1.7758,0
1.8934,0.8023,1.7531,0
1.8325,0.7683,1.712,0
1.7987,1.183,1.6897,0
1.7338,1.1238,1.648,0
1.672,1.0682,1.6098,0
1.6425,1.0419,1.5921,0
1.5809,0.9876,1.5564,0
1.5516,0.9621,1.54,0
1.5192,0.9343,1.5223,-22
1.4577,0.8824,2.0167,-22
1.4577,0.8824,2.0167,-22
1.8103,0.8289,1.4271,0
1.7837,0.8155,1.4058,0
1.7345,0.7895,1.3719,0
1.7345,0.7895,1.3719,0
1.6425,1.2303,1.3227,0
1.6071,1.1988,1.7656,-22
1.5769,1.1722,1.7422,-22
1.5769,1.1722,1.7422,-22
1.9367,1.0856,1.6357,0
1.9137,1.072,1.6113,0
1.8862,1.0521,1.5889,0
1.826,1.0099,1.5405,0
1.795,0.9889,1.516,0
1.7609,0.9666,1.4892,0
1.7003,0.9288,1.4425,0
1.6354,0.8915,1.3939,0
1.6061,1.1665,1.3724,0
1.5448,1.1128,1.3285,0
1.5448,1.1128,1.3285,0
1.4825,1.0591,1.2854,0
1.4234,1.0093,1.2462,0
1.3942,0.9852,1.2275,0
2.0177,0.9354,1.1897,0
1.9868,0.9121,1.1723,0
1.9249,0.8668,1.1392,0
1.8951,0.8459,1.5422,0
1.8951,0.8459,1.5422,0
1.7996,0.7834,1.4632,0
1.7394,0.7481,1.4147,0
1.7098,1.0412,1.3911,0
1.6471,0.9837,1.3422,0
1.6167,0.9562,1.3189,0
1.5834,0.9262,1.2938,0
1.5243,0.874,1.2504,0
1.5243,0.874,1.2504,0
2.1135,0.7947,1.1853,0
2.0501,0.7451,1.1452,0
2.0501,0.7451,1.1452,0
2.0162,0.7197,1.1247,0
1.9531,0.6747,1.0886,0
1.8901,0.6334,1.5279,0
1.8596,0.615,1.5094,0
1.7972,1.1331,1.4728,0
1.7972,1.1331,1.4728,0
1.7088,1.0524,1.8976,-22
1.932,0.9971,1.8605,0
1.932,0.9971,1.8605,0
1.841,0.9277,1.803,0
1.841,0.9277,1.803,0
1.7763,0.8786,1.7684,0
1.7763,0.8786,1.7684,0
1.684,0.8126,2.1866,-22
1.6481,0.7885,2.1666,-22
1.5897,0.7562,2.1279,-22
1.5415,1.303,2.0849,-22
1.8616,1.2883,1.6149,0
1.8616,1.2883,1.6149,0
1.7824,1.2342,2.0079,-22
1.7824,1.2342,2.0079,-22
1.6988,1.1848,1.9432,-22
1.6988,1.1848,1.9432,-22
1.6543,1.1673,1.4721,0
2.0221,1.3278,1.4538,0
1.9777,1.2965,1.4215,0
1.9528,1.2773,1.4081,0
1.8994,1.237,1.7873,0
1.8722,1.2169,1.7694,0
1.8151,1.1756,1.7326,0
1.7854,1.1548,1.714,0
1.7549,1.1338,1.6952,0
1.6947,1.094,1.6593,0
1.631,1.0541,1.6229,0
1.6017,1.0366,1.6067,-22
1.5396,1.1987,1.9776,-22
1.923,1.1794,1.5536,0
1.923,1.1794,1.5536,0
1.8432,1.1254,1.4954,0
1.8432,1.1254,1.4954,0
1.7502,1.0587,1.8216,-22
1.6864,1.0157,1.7801,-22
1.6864,1.0157,1.7801,-22
1.8693,1.2401,1.7061,0
1.8693,1.2401,1.7061,0
1.8114,1.2022,1.6599,0
1.7817,1.1806,1.6404,0
1.7197,1.1366,1.6006,0
1.689,1.1154,1.5814,0
1.6239,1.0722,1.542,0
1.6239,1.0722,1.542,0
1.5287,1.0132,1.4877,0
1.4639,0.9764,1.4532,0
1.4639,0.9764,1.4532,0
1.398,1.216,2.1197,-22
1.3676,1.192,2.1038,-22
1.3034,1.1465,2.0642,-22
1.3034,1.1465,2.0642,-22
1.2259,1.1067,1.9974,-22
1.6554,1.0898,1.2643,0
1.6554,1.0898,1.2643,0
1.5814,1.1096,1.8935,-22
1.5814,1.1096,1.8935,-22
1.551,1.0808,1.8748,-22
1.9863,1.0389,1.8311,0
2.3868,1.0027,1.124,0
2.3593,0.9808,1.769,0
2.3333,0.9603,1.7527,0
2.2773,0.9174,1.7186,0
2.2487,0.896,1.7015,0
2.1859,0.8506,1.6654,0
2.1859,0.8506,1.6654,0
2.0912,0.7869,1.614,0
2.0567,0.7654,1.5963,0
1.9953,0.7297,1.7867,0
1.9953,0.7297,1.7867,0
1.9339,1.0792,1.7445,0
1.8668,1.0277,1.6997,0
1.8049,0.982,1.6597,0
1.8049,0.982,1.6597,0
1.7115,0.9168,1.6022,0
1.7115,0.9168,1.6022,0
1.6476,0.8754,1.5649,0
1.6175,0.8569,1.548,0
1.5822,0.8361,1.5287,0
1.5199,1.1842,1.496,0
1.4565,1.1355,2.1161,-22
1.4267,1.1131,2.0981,-22
1.3642,1.0716,2.0535,-22
1.3642,1.0716,2.0535,-22
1.7987,1.0355,1.9772,-22
1.7987,1.0355,1.9772,-22
1.7155,1.2204,1.2881,0
1.7155,1.2204,1.2881,0
1.638,1.1582,1.8388,-22
1.638,1.1582,1.8388,-22
1.5619,1.1015,1.7744,-22
1.5393,1.0868,1.7518,-22
2.1114,1.074,1.7304,0
2.0849,1.0604,1.7055,0
2.0374,1.0348,1.665,0
1.9822,1.003,1.6239,0
1.9822,1.003,1.6239,0
1.8988,1.3277,1.5637,0
1.8669,1.2994,1.5413,0
1.8063,1.246,1.4997,0
1.7752,1.219,1.4789,0
1.7458,1.1936,1.4596,0
1.6846,1.1416,1.4206,0
1.6248,1.0917,1.3842,0
1.6248,1.0917,1.3842,0
1.5347,1.0191,1.3329,0
1.5347,1.0191,1.3329,0
1.4743,0.9722,1.8496,-22
1.4445,0.9498,1.8272,-22
2.0062,0.9126,1.779,0
1.9748,0.8978,1.7497,0
1.9187,1.3115,1.7016,0
1.8873,1.2831,1.678,0
1.8214,1.2241,1.6294,0
1.8214,1.2241,1.6294,0
1.7234,1.1382,1.5597,0
1.7234,1.1382,1.5597,0
1.6902,1.1097,1.5369,0
1.6254,1.0548,1.4935,0
1.5638,1.004,1.4539,0
1.5349,0.9807,1.4359,0
1.4736,0.9326,1.3991,0
1.4736,0.9326,1.3991,0
2.0226,0.8674,1.3499,0
1.9883,0.8446,1.843,0
1.9273,0.8062,1.7983,0
1.9273,0.8062,1.7983,0
1.8325,1.2094,1.7309,0
1.7999,1.1795,1.7083,0
1.7691,1.1515,1.6874,0
1.7352,1.1208,1.6647,0
1.6751,1.067,1.6253,0
1.6432,1.0388,1.605,0
1.5819,0.9853,1.5671,0
1.5498,0.9577,1.5479,0
1.4889,0.9063,1.5127,-22
1.4574,0.8803,1.4952,-22
1.3982,0.8354,1.4567,-22
2.0224,0.8174,1.4343,0
1.9957,0.8026,1.414,0
1.943,0.7731,1.3788,0
1.9156,0.7572,1.3636,0
1.8529,1.216,1.7959,0
1.8238,1.1896,1.7729,0
1.7652,1.137,1.7273,0
1.7056,1.0842,1.6818,0
1.7056,1.0842,1.6818,0
1.6738,1.0564,1.6579,0
1.6114,1.0029,1.612,-22
2.2131,0.9512,1.5676,0
2.1847,0.9321,1.542,0
2.126,0.8927,1.4941,0
2.0956,0.8717,1.4727,0
2.0956,0.8717,1.4727,0
2.004,0.8128,1.4105,0
2.004,0.8128,1.4105,0
2.5902,1.2746,1.3536,0
2.5588,1.2472,1.3352,0
2.4982,1.195,1.3011,0
2.4361,1.1427,1.7099,0
2.4361,1.1427,1.7099,0
2.4025,1.1148,1.6828,0
2.3406,1.0646,1.6337,0
2.279,1.0162,1.5858,0
2.2481,0.9925,1.5622,0
2.1883,0.9481,1.5174,0
2.1271,0.905,1.4728,0
2.1271,0.905,1.4728,0
2.0361,0.8458,1.4091,0
2.0361,0.8458,1.4091,0
2.2338,0.8096,1.3679,0
2.2338,0.8096,1.3679,0
2.1408,1.2541,1.3128,0
2.077,1.2013,1.2776,0
2.077,1.2013,1.2776,0
1.9833,1.1259,1.7085,0
1.9833,1.1259,1.7085,0
1.888,1.0524,1.657,0
1.888,1.0524,1.657,0
1.7917,0.9823,2.0861,-22
1.757,0.9583,2.0674,-22
1.7292,0.9435,2.0462,-22
1.6719,0.9165,2.0014,-22
1.6719,0.9165,2.0014,-22
1.955,1.4405,1.513,0
1.8961,1.3997,1.4752,0
1.8961,1.3997,1.4752,0
